Date,horizon,model,ml_model,dl_model,ml_prob,dl_prob,y_prob,y_pred,threshold,crisis_state_count,crisis_states,signal_mode
2015-08-05,60,Hybrid,Logit,ALSTM,0.8778078,0.915984,0.8968959,1,0.59,2,"1,2",backtest_verified
2015-08-06,60,Hybrid,Logit,ALSTM,0.8512256,0.918036,0.8846308,1,0.59,2,"1,2",backtest_verified
2015-08-07,60,Hybrid,Logit,ALSTM,0.80668056,0.92040116,0.8635409,1,0.59,2,"1,2",backtest_verified
2015-08-10,60,Hybrid,Logit,ALSTM,0.8206923,0.9228425,0.8717674,1,0.59,2,"1,2",backtest_verified
2015-08-11,60,Hybrid,Logit,ALSTM,0.80128497,0.9254033,0.86334413,1,0.59,2,"1,2",backtest_verified
2015-08-12,60,Hybrid,Logit,ALSTM,0.83561254,0.9280542,0.8818334,1,0.59,2,"1,2",backtest_verified
2015-08-13,60,Hybrid,Logit,ALSTM,0.78297377,0.93036044,0.8566671,1,0.59,2,"1,2",backtest_verified
2015-08-14,60,Hybrid,Logit,ALSTM,0.77202237,0.93248624,0.8522543,1,0.59,2,"1,2",backtest_verified
2015-08-17,60,Hybrid,Logit,ALSTM,0.77556807,0.9345824,0.85507524,1,0.59,2,"1,2",backtest_verified
2015-08-18,60,Hybrid,Logit,ALSTM,0.7934381,0.9365563,0.86499715,1,0.59,2,"1,2",backtest_verified
2015-08-19,60,Hybrid,Logit,ALSTM,0.8560971,0.93835884,0.897228,1,0.59,2,"1,2",backtest_verified
2015-08-20,60,Hybrid,Logit,ALSTM,0.8700084,0.93998075,0.9049946,1,0.59,2,"1,2",backtest_verified
2015-08-21,60,Hybrid,Logit,ALSTM,0.8758239,0.94137263,0.9085983,1,0.59,2,"1,2",backtest_verified
2015-08-24,60,Hybrid,Logit,ALSTM,0.9278714,0.94258124,0.9352263,1,0.59,2,"1,2",backtest_verified
2015-08-25,60,Hybrid,Logit,ALSTM,0.8592426,0.94353807,0.9013903,1,0.59,2,"1,2",backtest_verified
2015-08-26,60,Hybrid,Logit,ALSTM,0.92574155,0.9442548,0.93499815,1,0.59,2,"1,2",backtest_verified
2015-08-27,60,Hybrid,Logit,ALSTM,0.9306342,0.9446102,0.9376222,1,0.59,2,"1,2",backtest_verified
2015-08-28,60,Hybrid,Logit,ALSTM,0.9128014,0.94441444,0.92860794,1,0.59,2,"1,2",backtest_verified
2015-08-31,60,Hybrid,Logit,ALSTM,0.71724355,0.9453055,0.8312745,1,0.59,2,"1,2",backtest_verified
2015-09-01,60,Hybrid,Logit,ALSTM,0.6993489,0.94612765,0.8227383,1,0.59,2,"1,2",backtest_verified
2015-09-02,60,Hybrid,Logit,ALSTM,0.6453404,0.94692534,0.79613286,1,0.59,2,"1,2",backtest_verified
2015-09-03,60,Hybrid,Logit,ALSTM,0.54177403,0.94767374,0.7447239,1,0.59,2,"1,2",backtest_verified
2015-09-04,60,Hybrid,Logit,ALSTM,0.6248775,0.94828457,0.78658104,1,0.59,2,"1,2",backtest_verified
2015-11-23,60,Hybrid,Logit,ALSTM,0.20263267,0.53851134,0.370572,0,0.59,2,"1,2",backtest_verified
2015-11-24,60,Hybrid,Logit,ALSTM,0.1626723,0.5379296,0.35030094,0,0.59,2,"1,2",backtest_verified
2015-11-25,60,Hybrid,Logit,ALSTM,0.14095938,0.5375657,0.33926255,0,0.59,2,"1,2",backtest_verified
2015-11-26,60,Hybrid,Logit,ALSTM,0.19922833,0.5370706,0.36814946,0,0.59,2,"1,2",backtest_verified
2015-11-27,60,Hybrid,Logit,ALSTM,0.5237326,0.5367168,0.5302247,0,0.59,2,"1,2",backtest_verified
2015-11-30,60,Hybrid,Logit,ALSTM,0.41441056,0.538305,0.47635776,0,0.59,2,"1,2",backtest_verified
2015-12-01,60,Hybrid,Logit,ALSTM,0.22287345,0.53930146,0.38108745,0,0.59,2,"1,2",backtest_verified
2015-12-02,60,Hybrid,Logit,ALSTM,0.2806979,0.54067034,0.4106841,0,0.59,2,"1,2",backtest_verified
2015-12-03,60,Hybrid,Logit,ALSTM,0.16038601,0.5408338,0.3506099,0,0.59,2,"1,2",backtest_verified
2015-12-04,60,Hybrid,Logit,ALSTM,0.19887544,0.5414015,0.37013847,0,0.59,2,"1,2",backtest_verified
2015-12-07,60,Hybrid,Logit,ALSTM,0.21158929,0.5423377,0.3769635,0,0.59,2,"1,2",backtest_verified
2015-12-08,60,Hybrid,Logit,ALSTM,0.2533135,0.5434069,0.3983602,0,0.59,2,"1,2",backtest_verified
2015-12-09,60,Hybrid,Logit,ALSTM,0.23210876,0.5442932,0.388201,0,0.59,2,"1,2",backtest_verified
2015-12-10,60,Hybrid,Logit,ALSTM,0.27886808,0.5449658,0.41191694,0,0.59,2,"1,2",backtest_verified
2015-12-11,60,Hybrid,Logit,ALSTM,0.22658044,0.5455852,0.38608283,0,0.59,2,"1,2",backtest_verified
2015-12-14,60,Hybrid,Logit,ALSTM,0.2526049,0.54590607,0.39925548,0,0.59,2,"1,2",backtest_verified
2015-12-15,60,Hybrid,Logit,ALSTM,0.22620164,0.54668325,0.38644245,0,0.59,2,"1,2",backtest_verified
2015-12-16,60,Hybrid,Logit,ALSTM,0.3101541,0.5474854,0.42881978,0,0.59,2,"1,2",backtest_verified
2015-12-17,60,Hybrid,Logit,ALSTM,0.30880138,0.54776496,0.42828315,0,0.59,2,"1,2",backtest_verified
2015-12-18,60,Hybrid,Logit,ALSTM,0.2810297,0.54848623,0.41475797,0,0.59,2,"1,2",backtest_verified
2015-12-21,60,Hybrid,Logit,ALSTM,0.2840699,0.5496677,0.4168688,0,0.59,2,"1,2",backtest_verified
2015-12-22,60,Hybrid,Logit,ALSTM,0.27739584,0.55127585,0.41433585,0,0.59,2,"1,2",backtest_verified
2015-12-23,60,Hybrid,Logit,ALSTM,0.3328521,0.5536579,0.443255,0,0.59,2,"1,2",backtest_verified
2015-12-24,60,Hybrid,Logit,ALSTM,0.4949709,0.55603725,0.52550405,0,0.59,2,"1,2",backtest_verified
2015-12-25,60,Hybrid,Logit,ALSTM,0.7985297,0.5589508,0.67874026,1,0.59,2,"1,2",backtest_verified
2015-12-28,60,Hybrid,Logit,ALSTM,0.70020264,0.56393343,0.63206804,1,0.59,2,"1,2",backtest_verified
2015-12-29,60,Hybrid,Logit,ALSTM,0.24676168,0.56838006,0.40757087,0,0.59,2,"1,2",backtest_verified
2015-12-30,60,Hybrid,Logit,ALSTM,0.53537685,0.5721863,0.55378157,0,0.59,2,"1,2",backtest_verified
2015-12-31,60,Hybrid,Logit,ALSTM,0.48815745,0.57769376,0.5329256,0,0.59,2,"1,2",backtest_verified
2016-01-01,60,Hybrid,Logit,ALSTM,0.4437759,0.5836982,0.5137371,0,0.59,2,"1,2",backtest_verified
2016-01-04,60,Hybrid,Logit,ALSTM,0.54979205,0.5878427,0.5688174,0,0.59,2,"1,2",backtest_verified
2016-01-05,60,Hybrid,Logit,ALSTM,0.7256392,0.5928738,0.6592565,1,0.59,2,"1,2",backtest_verified
2016-01-06,60,Hybrid,Logit,ALSTM,0.84793603,0.6001809,0.7240585,1,0.59,2,"1,2",backtest_verified
2016-01-07,60,Hybrid,Logit,ALSTM,0.82700455,0.6084167,0.7177106,1,0.59,2,"1,2",backtest_verified
2016-01-08,60,Hybrid,Logit,ALSTM,0.7740036,0.61755013,0.6957769,1,0.59,2,"1,2",backtest_verified
2016-01-11,60,Hybrid,Logit,ALSTM,0.71412367,0.62804174,0.67108274,1,0.59,2,"1,2",backtest_verified
2016-01-12,60,Hybrid,Logit,ALSTM,0.53368306,0.6397011,0.5866921,0,0.59,2,"1,2",backtest_verified
2016-01-13,60,Hybrid,Logit,ALSTM,0.73672765,0.651851,0.6942893,1,0.59,2,"1,2",backtest_verified
2016-01-14,60,Hybrid,Logit,ALSTM,0.8145113,0.6648915,0.7397014,1,0.59,2,"1,2",backtest_verified
2016-01-15,60,Hybrid,Logit,ALSTM,0.81,0.679199,0.74459946,1,0.59,2,"1,2",backtest_verified
2016-01-18,60,Hybrid,Logit,ALSTM,0.7918062,0.69366014,0.7427332,1,0.59,2,"1,2",backtest_verified
2016-01-19,60,Hybrid,Logit,ALSTM,0.7972319,0.7081253,0.75267863,1,0.59,2,"1,2",backtest_verified
2016-01-20,60,Hybrid,Logit,ALSTM,0.7972709,0.72183293,0.7595519,1,0.59,2,"1,2",backtest_verified
2016-01-21,60,Hybrid,Logit,ALSTM,0.6871001,0.73718524,0.7121427,1,0.59,2,"1,2",backtest_verified
2016-01-22,60,Hybrid,Logit,ALSTM,0.79987717,0.7536641,0.7767706,1,0.59,2,"1,2",backtest_verified
2016-01-25,60,Hybrid,Logit,ALSTM,0.7733255,0.7669896,0.7701576,1,0.59,2,"1,2",backtest_verified
2016-01-26,60,Hybrid,Logit,ALSTM,0.82928103,0.7792845,0.8042828,1,0.59,2,"1,2",backtest_verified
2016-01-27,60,Hybrid,Logit,ALSTM,0.8050457,0.79336894,0.7992073,1,0.59,2,"1,2",backtest_verified
2016-01-28,60,Hybrid,Logit,ALSTM,0.8359262,0.80506885,0.8204975,1,0.59,2,"1,2",backtest_verified
2016-01-29,60,Hybrid,Logit,ALSTM,0.8498249,0.8144515,0.8321382,1,0.59,2,"1,2",backtest_verified
2016-02-01,60,Hybrid,Logit,ALSTM,0.7855945,0.82259274,0.8040936,1,0.59,2,"1,2",backtest_verified
2016-02-02,60,Hybrid,Logit,ALSTM,0.750845,0.82684207,0.7888435,1,0.59,2,"1,2",backtest_verified
2016-02-03,60,Hybrid,Logit,ALSTM,0.6715849,0.8323755,0.7519802,1,0.59,2,"1,2",backtest_verified
2016-02-04,60,Hybrid,Logit,ALSTM,0.6122025,0.8378485,0.72502553,1,0.59,2,"1,2",backtest_verified
2016-02-05,60,Hybrid,Logit,ALSTM,0.5638068,0.8428754,0.7033411,1,0.59,2,"1,2",backtest_verified
2016-02-08,60,Hybrid,Logit,ALSTM,0.4885222,0.8485057,0.66851395,1,0.59,2,"1,2",backtest_verified
2016-02-09,60,Hybrid,Logit,ALSTM,0.560889,0.85404366,0.70746636,1,0.59,2,"1,2",backtest_verified
2016-02-10,60,Hybrid,Logit,ALSTM,0.55965716,0.85915923,0.70940816,1,0.59,2,"1,2",backtest_verified
2016-02-11,60,Hybrid,Logit,ALSTM,0.5112879,0.8640611,0.6876745,1,0.59,2,"1,2",backtest_verified
2016-02-12,60,Hybrid,Logit,ALSTM,0.7950727,0.869174,0.83212334,1,0.59,2,"1,2",backtest_verified
2016-02-15,60,Hybrid,Logit,ALSTM,0.6698238,0.8743099,0.77206683,1,0.59,2,"1,2",backtest_verified
2016-02-16,60,Hybrid,Logit,ALSTM,0.49469975,0.880119,0.6874094,1,0.59,2,"1,2",backtest_verified
2016-02-17,60,Hybrid,Logit,ALSTM,0.44853666,0.8858045,0.6671706,1,0.59,2,"1,2",backtest_verified
2016-02-18,60,Hybrid,Logit,ALSTM,0.36066595,0.89081794,0.62574196,1,0.59,2,"1,2",backtest_verified
2016-02-19,60,Hybrid,Logit,ALSTM,0.3878106,0.8952713,0.64154094,1,0.59,2,"1,2",backtest_verified
2016-02-22,60,Hybrid,Logit,ALSTM,0.34241614,0.8991546,0.62078536,1,0.59,2,"1,2",backtest_verified
2016-02-23,60,Hybrid,Logit,ALSTM,0.3263664,0.9026189,0.61449265,1,0.59,2,"1,2",backtest_verified
2016-02-24,60,Hybrid,Logit,ALSTM,0.29219523,0.9057202,0.5989577,1,0.59,2,"1,2",backtest_verified
2016-02-25,60,Hybrid,Logit,ALSTM,0.4638371,0.9084204,0.68612874,1,0.59,2,"1,2",backtest_verified
2016-02-26,60,Hybrid,Logit,ALSTM,0.54832536,0.91065156,0.7294885,1,0.59,2,"1,2",backtest_verified
2016-02-29,60,Hybrid,Logit,ALSTM,0.32334036,0.9127782,0.6180593,1,0.59,2,"1,2",backtest_verified
2016-03-01,60,Hybrid,Logit,ALSTM,0.18078871,0.9145325,0.5476606,0,0.59,2,"1,2",backtest_verified
2016-03-02,60,Hybrid,Logit,ALSTM,0.1955355,0.9160107,0.5557731,0,0.59,2,"1,2",backtest_verified
2016-03-03,60,Hybrid,Logit,ALSTM,0.23702712,0.9173716,0.57719934,0,0.59,2,"1,2",backtest_verified
2016-03-04,60,Hybrid,Logit,ALSTM,0.26827508,0.9186285,0.5934518,1,0.59,2,"1,2",backtest_verified
2016-03-07,60,Hybrid,Logit,ALSTM,0.21613261,0.91972786,0.5679302,0,0.59,2,"1,2",backtest_verified
2016-03-08,60,Hybrid,Logit,ALSTM,0.19892453,0.92093915,0.5599318,0,0.59,2,"1,2",backtest_verified
2016-03-09,60,Hybrid,Logit,ALSTM,0.42590076,0.9222832,0.67409194,1,0.59,2,"1,2",backtest_verified
2016-03-10,60,Hybrid,Logit,ALSTM,0.41880822,0.9235381,0.67117316,1,0.59,2,"1,2",backtest_verified
2016-03-11,60,Hybrid,Logit,ALSTM,0.32886663,0.92466986,0.62676823,1,0.59,2,"1,2",backtest_verified
2016-03-14,60,Hybrid,Logit,ALSTM,0.3310962,0.92567784,0.62838703,1,0.59,2,"1,2",backtest_verified
2016-03-15,60,Hybrid,Logit,ALSTM,0.25258186,0.926849,0.5897154,0,0.59,2,"1,2",backtest_verified
2016-03-16,60,Hybrid,Logit,ALSTM,0.28874025,0.92807835,0.6084093,1,0.59,2,"1,2",backtest_verified
2016-03-17,60,Hybrid,Logit,ALSTM,0.48171633,0.9290733,0.7053948,1,0.59,2,"1,2",backtest_verified
2016-03-18,60,Hybrid,Logit,ALSTM,0.48065928,0.9301607,0.70541,1,0.59,2,"1,2",backtest_verified
2016-03-21,60,Hybrid,Logit,ALSTM,0.43855307,0.9311819,0.6848675,1,0.59,2,"1,2",backtest_verified
2016-03-22,60,Hybrid,Logit,ALSTM,0.39334533,0.9320947,0.66272,1,0.59,2,"1,2",backtest_verified
2016-03-23,60,Hybrid,Logit,ALSTM,0.44405654,0.9327802,0.6884184,1,0.59,2,"1,2",backtest_verified
2016-03-24,60,Hybrid,Logit,ALSTM,0.4405118,0.9335734,0.6870426,1,0.59,2,"1,2",backtest_verified
2016-03-25,60,Hybrid,Logit,ALSTM,0.4625982,0.9343101,0.69845414,1,0.59,2,"1,2",backtest_verified
2016-03-28,60,Hybrid,Logit,ALSTM,0.4122324,0.9348224,0.67352736,1,0.59,2,"1,2",backtest_verified
2016-03-29,60,Hybrid,Logit,ALSTM,0.33552963,0.9354316,0.63548064,1,0.59,2,"1,2",backtest_verified
2016-03-30,60,Hybrid,Logit,ALSTM,0.47801146,0.9362385,0.707125,1,0.59,2,"1,2",backtest_verified
2016-03-31,60,Hybrid,Logit,ALSTM,0.26406136,0.93707573,0.60056853,1,0.59,2,"1,2",backtest_verified
2016-04-01,60,Hybrid,Logit,ALSTM,0.24858052,0.93754405,0.5930623,1,0.59,2,"1,2",backtest_verified
2016-04-04,60,Hybrid,Logit,ALSTM,0.42726186,0.93766236,0.6824621,1,0.59,2,"1,2",backtest_verified
2016-04-05,60,Hybrid,Logit,ALSTM,0.5486041,0.9378262,0.74321514,1,0.59,2,"1,2",backtest_verified
2016-04-06,60,Hybrid,Logit,ALSTM,0.6904216,0.9377375,0.8140795,1,0.59,2,"1,2",backtest_verified
2016-04-07,60,Hybrid,Logit,ALSTM,0.6018567,0.9376995,0.76977813,1,0.59,2,"1,2",backtest_verified
2016-04-08,60,Hybrid,Logit,ALSTM,0.6505904,0.9383299,0.7944602,1,0.59,2,"1,2",backtest_verified
2016-04-11,60,Hybrid,Logit,ALSTM,0.7052446,0.938499,0.82187176,1,0.59,2,"1,2",backtest_verified
2016-04-12,60,Hybrid,Logit,ALSTM,0.6421371,0.9387228,0.79042995,1,0.59,2,"1,2",backtest_verified
2016-04-13,60,Hybrid,Logit,ALSTM,0.6276506,0.9391089,0.7833798,1,0.59,2,"1,2",backtest_verified
2016-04-14,60,Hybrid,Logit,ALSTM,0.6269702,0.9391954,0.7830828,1,0.59,2,"1,2",backtest_verified
2016-04-15,60,Hybrid,Logit,ALSTM,0.6119602,0.9386842,0.7753222,1,0.59,2,"1,2",backtest_verified
2016-04-18,60,Hybrid,Logit,ALSTM,0.6233444,0.93759865,0.78047156,1,0.59,2,"1,2",backtest_verified
2016-04-19,60,Hybrid,Logit,ALSTM,0.58092064,0.9355956,0.7582581,1,0.59,2,"1,2",backtest_verified
2016-04-20,60,Hybrid,Logit,ALSTM,0.5382523,0.92977226,0.73401225,1,0.59,2,"1,2",backtest_verified
2016-04-21,60,Hybrid,Logit,ALSTM,0.53057265,0.76336896,0.6469708,1,0.59,2,"1,2",backtest_verified
2016-04-22,60,Hybrid,Logit,ALSTM,0.5240393,0.56752205,0.54578066,0,0.59,2,"1,2",backtest_verified
2016-04-25,60,Hybrid,Logit,ALSTM,0.5574843,0.5299252,0.54370475,0,0.59,2,"1,2",backtest_verified
2016-04-26,60,Hybrid,Logit,ALSTM,0.5505636,0.502803,0.52668333,0,0.59,2,"1,2",backtest_verified
2016-04-27,60,Hybrid,Logit,ALSTM,0.56426674,0.47894984,0.5216083,0,0.59,2,"1,2",backtest_verified
2016-04-28,60,Hybrid,Logit,ALSTM,0.5107771,0.45584837,0.48331273,0,0.59,2,"1,2",backtest_verified
2016-10-25,60,Hybrid,Logit,ALSTM,0.15655318,0.47491768,0.31573543,0,0.59,2,"1,2",backtest_verified
2016-10-26,60,Hybrid,Logit,ALSTM,0.15558952,0.47125286,0.3134212,0,0.59,2,"1,2",backtest_verified
2016-10-27,60,Hybrid,Logit,ALSTM,0.12053604,0.46806952,0.2943028,0,0.59,2,"1,2",backtest_verified
2016-10-28,60,Hybrid,Logit,ALSTM,0.1111064,0.46708384,0.28909513,0,0.59,2,"1,2",backtest_verified
2016-10-31,60,Hybrid,Logit,ALSTM,0.0982007,0.4668093,0.282505,0,0.59,2,"1,2",backtest_verified
2016-11-01,60,Hybrid,Logit,ALSTM,0.13811813,0.46382535,0.30097175,0,0.59,2,"1,2",backtest_verified
2016-11-02,60,Hybrid,Logit,ALSTM,0.109332584,0.46130478,0.28531867,0,0.59,2,"1,2",backtest_verified
2016-11-03,60,Hybrid,Logit,ALSTM,0.049179282,0.46025607,0.25471768,0,0.59,2,"1,2",backtest_verified
2016-11-04,60,Hybrid,Logit,ALSTM,0.074592374,0.4610766,0.26783448,0,0.59,2,"1,2",backtest_verified
2016-11-07,60,Hybrid,Logit,ALSTM,0.10766364,0.46301135,0.2853375,0,0.59,2,"1,2",backtest_verified
2016-11-08,60,Hybrid,Logit,ALSTM,0.07523093,0.46536964,0.27030027,0,0.59,2,"1,2",backtest_verified
2016-11-09,60,Hybrid,Logit,ALSTM,0.10704459,0.46718413,0.28711435,0,0.59,2,"1,2",backtest_verified
2016-11-10,60,Hybrid,Logit,ALSTM,0.12854914,0.46710208,0.2978256,0,0.59,2,"1,2",backtest_verified
2016-11-11,60,Hybrid,Logit,ALSTM,0.3479994,0.46422464,0.40611202,0,0.59,2,"1,2",backtest_verified
2016-11-14,60,Hybrid,Logit,ALSTM,0.53918386,0.43927726,0.48923057,0,0.59,2,"1,2",backtest_verified
2016-11-15,60,Hybrid,Logit,ALSTM,0.49437323,0.41488558,0.45462942,0,0.59,2,"1,2",backtest_verified
2016-11-16,60,Hybrid,Logit,ALSTM,0.42299208,0.39421588,0.40860397,0,0.59,2,"1,2",backtest_verified
2016-11-17,60,Hybrid,Logit,ALSTM,0.33324537,0.37174705,0.3524962,0,0.59,2,"1,2",backtest_verified
2016-11-18,60,Hybrid,Logit,ALSTM,0.36378363,0.35679698,0.3602903,0,0.59,2,"1,2",backtest_verified
2016-11-21,60,Hybrid,Logit,ALSTM,0.28753263,0.3614508,0.3244917,0,0.59,2,"1,2",backtest_verified
2016-11-22,60,Hybrid,Logit,ALSTM,0.332952,0.41411957,0.37353578,0,0.59,2,"1,2",backtest_verified
2016-11-23,60,Hybrid,Logit,ALSTM,0.28645095,0.51409364,0.4002723,0,0.59,2,"1,2",backtest_verified
2016-11-24,60,Hybrid,Logit,ALSTM,0.2936688,0.62710375,0.46038628,0,0.59,2,"1,2",backtest_verified
2016-11-25,60,Hybrid,Logit,ALSTM,0.334446,0.72978556,0.5321158,0,0.59,2,"1,2",backtest_verified
2016-11-28,60,Hybrid,Logit,ALSTM,0.32272106,0.8229144,0.57281774,0,0.59,2,"1,2",backtest_verified
2016-11-29,60,Hybrid,Logit,ALSTM,0.34829512,0.8680714,0.60818326,1,0.59,2,"1,2",backtest_verified
2016-11-30,60,Hybrid,Logit,ALSTM,0.2258671,0.89048856,0.5581778,0,0.59,2,"1,2",backtest_verified
2016-12-01,60,Hybrid,Logit,ALSTM,0.20727558,0.9028716,0.5550736,0,0.59,2,"1,2",backtest_verified
2016-12-02,60,Hybrid,Logit,ALSTM,0.22387768,0.91004825,0.56696296,0,0.59,2,"1,2",backtest_verified
2016-12-05,60,Hybrid,Logit,ALSTM,0.28020707,0.91707283,0.59863997,1,0.59,2,"1,2",backtest_verified
2016-12-06,60,Hybrid,Logit,ALSTM,0.2781282,0.920402,0.5992651,1,0.59,2,"1,2",backtest_verified
2016-12-07,60,Hybrid,Logit,ALSTM,0.19589505,0.9239189,0.55990696,0,0.59,2,"1,2",backtest_verified
2016-12-08,60,Hybrid,Logit,ALSTM,0.1927341,0.9273021,0.5600181,0,0.59,2,"1,2",backtest_verified
2016-12-09,60,Hybrid,Logit,ALSTM,0.18278523,0.92982113,0.5563032,0,0.59,2,"1,2",backtest_verified
2016-12-12,60,Hybrid,Logit,ALSTM,0.22985204,0.9306859,0.580269,0,0.59,2,"1,2",backtest_verified
2016-12-13,60,Hybrid,Logit,ALSTM,0.20857687,0.93222654,0.5704017,0,0.59,2,"1,2",backtest_verified
2016-12-14,60,Hybrid,Logit,ALSTM,0.15485471,0.9337792,0.54431695,0,0.59,2,"1,2",backtest_verified
2016-12-15,60,Hybrid,Logit,ALSTM,0.18317068,0.9357946,0.55948263,0,0.59,2,"1,2",backtest_verified
2016-12-16,60,Hybrid,Logit,ALSTM,0.18329734,0.93749994,0.56039864,0,0.59,2,"1,2",backtest_verified
2016-12-19,60,Hybrid,Logit,ALSTM,0.15044229,0.938837,0.54463965,0,0.59,2,"1,2",backtest_verified
2016-12-20,60,Hybrid,Logit,ALSTM,0.17148109,0.9406104,0.5560458,0,0.59,2,"1,2",backtest_verified
2016-12-21,60,Hybrid,Logit,ALSTM,0.11456201,0.94151187,0.52803695,0,0.59,2,"1,2",backtest_verified
2016-12-22,60,Hybrid,Logit,ALSTM,0.13284466,0.94298947,0.5379171,0,0.59,2,"1,2",backtest_verified
2016-12-23,60,Hybrid,Logit,ALSTM,0.15921877,0.94346386,0.5513413,0,0.59,2,"1,2",backtest_verified
2016-12-26,60,Hybrid,Logit,ALSTM,0.13352756,0.94278705,0.5381573,0,0.59,2,"1,2",backtest_verified
2016-12-27,60,Hybrid,Logit,ALSTM,0.12003755,0.9413374,0.53068745,0,0.59,2,"1,2",backtest_verified
2016-12-28,60,Hybrid,Logit,ALSTM,0.10156891,0.93622243,0.5188957,0,0.59,2,"1,2",backtest_verified
2016-12-29,60,Hybrid,Logit,ALSTM,0.12742543,0.90253216,0.51497877,0,0.59,2,"1,2",backtest_verified
2016-12-30,60,Hybrid,Logit,ALSTM,0.12458502,0.029945029,0.077265024,0,0.59,2,"1,2",backtest_verified
2017-01-02,60,Hybrid,Logit,ALSTM,0.12276806,0.025391428,0.074079745,0,0.59,2,"1,2",backtest_verified
2017-01-03,60,Hybrid,Logit,ALSTM,0.11306171,0.023757752,0.06840973,0,0.59,2,"1,2",backtest_verified
2017-01-04,60,Hybrid,Logit,ALSTM,0.098932646,0.022740774,0.06083671,0,0.59,2,"1,2",backtest_verified
2017-01-05,60,Hybrid,Logit,ALSTM,0.12380059,0.022077652,0.07293912,0,0.59,2,"1,2",backtest_verified
2017-01-06,60,Hybrid,Logit,ALSTM,0.12058053,0.021615934,0.07109823,0,0.59,2,"1,2",backtest_verified
2017-01-09,60,Hybrid,Logit,ALSTM,0.11778053,0.021258159,0.06951934,0,0.59,2,"1,2",backtest_verified
2017-01-10,60,Hybrid,Logit,ALSTM,0.1063393,0.020994136,0.063666716,0,0.59,2,"1,2",backtest_verified
2017-01-11,60,Hybrid,Logit,ALSTM,0.07400027,0.020751689,0.047375977,0,0.59,2,"1,2",backtest_verified
2017-01-12,60,Hybrid,Logit,ALSTM,0.105189346,0.020555759,0.06287255,0,0.59,2,"1,2",backtest_verified
2017-01-13,60,Hybrid,Logit,ALSTM,0.07573035,0.020296063,0.04801321,0,0.59,2,"1,2",backtest_verified
2017-01-16,60,Hybrid,Logit,ALSTM,0.027743021,0.020080457,0.023911739,0,0.59,2,"1,2",backtest_verified
2017-01-17,60,Hybrid,Logit,ALSTM,0.027124576,0.019999854,0.023562215,0,0.59,2,"1,2",backtest_verified
2017-01-18,60,Hybrid,Logit,ALSTM,0.04918495,0.019888554,0.03453675,0,0.59,2,"1,2",backtest_verified
2017-01-19,60,Hybrid,Logit,ALSTM,0.051579095,0.019797036,0.035688065,0,0.59,2,"1,2",backtest_verified
2017-01-20,60,Hybrid,Logit,ALSTM,0.048095077,0.019723784,0.033909433,0,0.59,2,"1,2",backtest_verified
2017-01-23,60,Hybrid,Logit,ALSTM,0.034296513,0.019672768,0.02698464,0,0.59,2,"1,2",backtest_verified
2017-01-24,60,Hybrid,Logit,ALSTM,0.025315976,0.019649202,0.022482589,0,0.59,2,"1,2",backtest_verified
2017-01-25,60,Hybrid,Logit,ALSTM,0.02696081,0.019618629,0.02328972,0,0.59,2,"1,2",backtest_verified
2017-01-26,60,Hybrid,Logit,ALSTM,0.029743817,0.01960315,0.024673484,0,0.59,2,"1,2",backtest_verified
2017-01-27,60,Hybrid,Logit,ALSTM,0.03058622,0.019599183,0.025092702,0,0.59,2,"1,2",backtest_verified
2017-01-30,60,Hybrid,Logit,ALSTM,0.040212434,0.019600367,0.0299064,0,0.59,2,"1,2",backtest_verified
2017-01-31,60,Hybrid,Logit,ALSTM,0.03642537,0.019603383,0.028014377,0,0.59,2,"1,2",backtest_verified
2017-02-01,60,Hybrid,Logit,ALSTM,0.04244546,0.019609569,0.031027514,0,0.59,2,"1,2",backtest_verified
2017-02-02,60,Hybrid,Logit,ALSTM,0.05160249,0.019624596,0.035613544,0,0.59,2,"1,2",backtest_verified
2017-02-03,60,Hybrid,Logit,ALSTM,0.044916667,0.019661997,0.032289334,0,0.59,2,"1,2",backtest_verified
2017-02-06,60,Hybrid,Logit,ALSTM,0.03471635,0.019741895,0.027229123,0,0.59,2,"1,2",backtest_verified
2017-02-07,60,Hybrid,Logit,ALSTM,0.037609473,0.019776404,0.028692938,0,0.59,2,"1,2",backtest_verified
2017-02-08,60,Hybrid,Logit,ALSTM,0.05079106,0.01979632,0.03529369,0,0.59,2,"1,2",backtest_verified
2017-02-09,60,Hybrid,Logit,ALSTM,0.049387936,0.019847265,0.0346176,0,0.59,2,"1,2",backtest_verified
2017-02-10,60,Hybrid,Logit,ALSTM,0.04790364,0.02012174,0.03401269,0,0.59,2,"1,2",backtest_verified
2017-02-13,60,Hybrid,Logit,ALSTM,0.056176152,0.020396627,0.038286388,0,0.59,2,"1,2",backtest_verified
2017-02-14,60,Hybrid,Logit,ALSTM,0.054933924,0.020570088,0.037752006,0,0.59,2,"1,2",backtest_verified
2017-02-15,60,Hybrid,Logit,ALSTM,0.04684092,0.020755233,0.033798076,0,0.59,2,"1,2",backtest_verified
2017-02-16,60,Hybrid,Logit,ALSTM,0.036806274,0.020940384,0.028873328,0,0.59,2,"1,2",backtest_verified
2017-02-17,60,Hybrid,Logit,ALSTM,0.03802215,0.021214383,0.029618267,0,0.59,2,"1,2",backtest_verified
