Date,z1,z2,z3,z4
2014-10-23,0.028725067,-0.016668167,0.019793492,-0.0012608282
2014-10-24,0.029217144,-0.015911363,0.019639406,-0.0014045555
2014-10-27,0.029432574,-0.015038289,0.019350428,-0.001491135
2014-10-28,0.029301982,-0.013900485,0.018646672,-0.0015031863
2014-10-29,0.02882558,-0.012411065,0.017422631,-0.0014291015
2014-10-30,0.028337533,-0.010923214,0.016024962,-0.0013275035
2014-10-31,0.027795674,-0.009565055,0.014717289,-0.001213843
2014-11-03,0.027142724,-0.008185208,0.013306619,-0.0010736883
2014-11-04,0.026504247,-0.006888844,0.012012078,-0.000931954
2014-11-05,0.025881102,-0.005704362,0.010876725,-0.00079644844
2014-11-06,0.025252743,-0.004549429,0.009851105,-0.0006798748
2014-11-07,0.02459144,-0.0033141077,0.008795506,-0.0005670022
2014-11-10,0.023975072,-0.002118282,0.007802802,-0.0004811678
2014-11-11,0.023332175,-0.0008965656,0.0067664785,-0.00039896183
2014-11-12,0.02269029,0.00035155565,0.0057157604,-0.00032628886
2014-11-13,0.022033151,0.0015713945,0.0046805646,-0.00024461
2014-11-14,0.021444617,0.002685465,0.003759454,-0.00016151741
2014-11-17,0.020933947,0.003686469,0.003069263,-9.459257e-05
2014-11-18,0.02057592,0.00450911,0.0028024772,-6.311387e-05
2014-11-19,0.020243026,0.0051696487,0.002779088,-4.3895096e-05
2014-11-20,0.019924372,0.005611576,0.0030442132,-4.1350722e-05
2014-11-21,0.019552408,0.0058652535,0.003582321,-4.5992434e-05
2014-11-24,0.019121476,0.0059860833,0.004318568,-5.596876e-05
2014-11-25,0.01857073,0.005909875,0.0052134115,-5.997531e-05
2014-11-26,0.018041177,0.0057220683,0.0063696755,-8.960627e-05
2014-11-27,0.017524885,0.0055383593,0.0076467292,-0.00014131702
2014-11-28,0.017122759,0.005477432,0.008719648,-0.0002182927
2014-12-01,0.016959688,0.00553903,0.009494762,-0.00030511245
2014-12-02,0.01701544,0.0056358613,0.0100157065,-0.0003939215
2014-12-03,0.017524913,0.0057799965,0.0103469705,-0.0005520601
2014-12-04,0.018592505,0.0060073584,0.010477911,-0.000808591
2014-12-05,0.020127945,0.006355714,0.010452953,-0.0012010038
2014-12-08,0.021946622,0.0067579187,0.010495468,-0.0016836617
2014-12-09,0.023842636,0.007207677,0.010411796,-0.0022085197
2014-12-10,0.025636757,0.007663928,0.009982969,-0.0027240254
2014-12-11,0.027258972,0.0080206245,0.009304785,-0.0031980108
2014-12-12,0.028645823,0.008220278,0.008506904,-0.0036178883
2014-12-15,0.029982343,0.008288339,0.007745757,-0.004005192
2014-12-16,0.031382248,0.008381914,0.0069111874,-0.0043826625
2014-12-17,0.03290745,0.008448936,0.0061033787,-0.0047721565
2014-12-18,0.034549803,0.008583583,0.0052741664,-0.005192302
2014-12-19,0.03627142,0.008795552,0.004295543,-0.0056383014
2014-12-22,0.037926137,0.009155393,0.0029584598,-0.006095078
2014-12-23,0.039578333,0.009586088,0.0015382702,-0.0065323953
2014-12-24,0.04114263,0.010225672,-0.0001557516,-0.0069415644
2014-12-25,0.042723596,0.011152208,-0.002116385,-0.007334059
2014-12-26,0.044358768,0.012250323,-0.004117283,-0.0076975618
2014-12-29,0.045985356,0.013259452,-0.0059000896,-0.008059595
2014-12-30,0.04758016,0.014152624,-0.007577493,-0.008433541
2014-12-31,0.04915478,0.014911648,-0.009140334,-0.008822104
2015-01-01,0.05065625,0.015530188,-0.0105963955,-0.009211533
2015-01-02,0.05205977,0.01603062,-0.01182706,-0.009575283
2015-01-05,0.053257693,0.016547848,-0.012928414,-0.009886909
2015-01-06,0.05420131,0.017067535,-0.013863851,-0.010140033
2015-01-07,0.05487842,0.017518561,-0.014588007,-0.010329343
2015-01-08,0.05535634,0.017884873,-0.015108195,-0.010473136
2015-01-09,0.05557547,0.018196547,-0.015578545,-0.010574834
2015-01-12,0.055728637,0.018453956,-0.01599516,-0.010664353
2015-01-13,0.05592994,0.018538905,-0.016177319,-0.010761054
2015-01-14,0.056124594,0.018537523,-0.01622023,-0.01086425
2015-01-15,0.056433477,0.018510692,-0.01615011,-0.011001952
2015-01-16,0.056967493,0.01854982,-0.016000926,-0.011202969
2015-01-19,0.05775817,0.018630723,-0.015847676,-0.0114508215
2015-01-20,0.058862068,0.018826747,-0.015774492,-0.011743767
2015-01-21,0.060320668,0.01913403,-0.015753858,-0.012091806
2015-01-22,0.06200896,0.019548342,-0.015743058,-0.012483822
2015-01-23,0.06391601,0.019913182,-0.015615131,-0.012921048
2015-01-26,0.06591081,0.020259606,-0.015405058,-0.013373312
2015-01-27,0.067827396,0.020554282,-0.015156391,-0.0138087515
2015-01-28,0.06962837,0.020766981,-0.014821363,-0.014213817
2015-01-29,0.07136165,0.02088444,-0.014286553,-0.014610881
2015-01-30,0.07306471,0.020928452,-0.013587193,-0.015017273
2015-02-02,0.074772336,0.020969186,-0.012628407,-0.015430102
2015-02-03,0.07645824,0.021027058,-0.011516732,-0.015829278
2015-02-04,0.07823814,0.021098495,-0.0100778015,-0.016210733
2015-02-05,0.08005201,0.021121038,-0.008381841,-0.016548166
2015-02-06,0.08192015,0.021115836,-0.006521317,-0.016876688
2015-02-09,0.083969034,0.021057645,-0.0044727223,-0.017194184
2015-02-10,0.08616535,0.020857671,-0.0021151947,-0.017495489
2015-02-11,0.088364415,0.020544287,0.00044006482,-0.01777768
2015-02-12,0.090553656,0.020102505,0.0031822538,-0.018044928
2015-02-13,0.092638984,0.019542199,0.0060207015,-0.018289542
2015-02-16,0.094582416,0.018901741,0.008823498,-0.018532058
2015-02-17,0.09640602,0.018257208,0.0114606535,-0.018769344
2015-02-18,0.09816365,0.017584465,0.014060103,-0.018992828
2015-02-19,0.09989555,0.016856505,0.01674423,-0.019205919
2015-02-20,0.10127666,0.016078787,0.019478627,-0.019390194
2015-02-23,0.1016809,0.015158143,0.022149052,-0.01942263
2015-02-24,0.101439655,0.014261827,0.024739865,-0.01933459
2015-02-25,0.100605,0.013413455,0.02717553,-0.01915268
2015-02-26,0.09926872,0.0126742795,0.0294438,-0.01887531
2015-02-27,0.097705886,0.011971556,0.031655364,-0.018556343
2015-03-02,0.0962847,0.011298068,0.033901356,-0.018278247
2015-03-03,0.095049806,0.010729052,0.036200024,-0.018050121
2015-03-04,0.093919,0.0104921535,0.038268283,-0.017867042
2015-03-05,0.09276406,0.010549337,0.04013222,-0.017686414
2015-03-06,0.0915892,0.010955177,0.04156809,-0.017459901
2015-03-09,0.09021688,0.011531852,0.042627163,-0.017163096
2015-03-10,0.08853297,0.012028787,0.043443374,-0.01679713
2015-03-11,0.0865693,0.012491517,0.04398852,-0.016372828
2015-03-12,0.084463775,0.013021164,0.044175163,-0.015913965
2015-03-13,0.08225095,0.013655294,0.044035863,-0.015431939
2015-03-16,0.08018292,0.014616266,0.04343149,-0.014967887
2015-03-17,0.07821342,0.015763614,0.042573873,-0.014527535
2015-03-18,0.07630111,0.016948607,0.041587137,-0.014097011
2015-03-19,0.07426658,0.018047135,0.04051811,-0.0136539135
2015-03-20,0.07212931,0.01912114,0.03940523,-0.013186654
2015-03-23,0.06990068,0.020078134,0.038339883,-0.012706092
2015-03-24,0.067506894,0.021020647,0.037156977,-0.012196438
2015-03-25,0.06500881,0.02196029,0.035878096,-0.011668606
2015-03-26,0.06252175,0.022955518,0.034532253,-0.011145961
2015-03-27,0.060220297,0.023862962,0.033264555,-0.010685457
2015-03-30,0.058103528,0.02476372,0.032090385,-0.010283319
2015-03-31,0.056304477,0.025695404,0.030982394,-0.009961164
2015-04-01,0.054739032,0.026657779,0.029932931,-0.00968251
2015-04-02,0.053293146,0.027559364,0.029096235,-0.009425497
2015-04-03,0.051751144,0.028461823,0.0284523,-0.009132817
2015-04-06,0.050091784,0.029373094,0.02784954,-0.008810839
2015-04-07,0.048260696,0.030291155,0.027262766,-0.008451039
2015-04-08,0.04643978,0.031274363,0.026684139,-0.008095764
2015-04-09,0.04450939,0.032295644,0.026089698,-0.0077116583
2015-04-10,0.042499594,0.03324641,0.02552529,-0.0072985254
2015-04-13,0.040270858,0.03425369,0.024889603,-0.006827129
2015-04-14,0.037783816,0.035354063,0.024200259,-0.006298663
2015-04-15,0.035149634,0.03648846,0.023590304,-0.005748024
2015-04-16,0.032533016,0.037727155,0.02295953,-0.0052184295
2015-04-17,0.029913552,0.03908296,0.02226948,-0.004720645
2015-04-20,0.02747644,0.040602703,0.021469813,-0.004272038
2015-04-21,0.025199981,0.04209217,0.020715024,-0.0038722325
2015-04-22,0.02304209,0.043544304,0.019994821,-0.003509324
2015-04-23,0.021102652,0.044760384,0.019554587,-0.0032086428
2015-04-24,0.01931238,0.04591565,0.01921489,-0.0029372312
2015-04-27,0.017595977,0.046816994,0.019082226,-0.002682155
2015-04-28,0.01586593,0.047525935,0.018973142,-0.002431849
2015-04-29,0.013996863,0.04806959,0.018797979,-0.0021849629
2015-04-30,0.012072823,0.048502177,0.018421914,-0.0019479729
2015-05-01,0.010131395,0.04868442,0.017931487,-0.001738701
2015-05-04,0.00831441,0.048675086,0.017503839,-0.0015654471
2015-05-05,0.00667412,0.048496224,0.01706912,-0.0014414508
2015-05-06,0.005256324,0.0482538,0.016497672,-0.0013648923
2015-05-07,0.0038719892,0.048015423,0.015763175,-0.0013131183
2015-05-08,0.0024685718,0.047742046,0.014946472,-0.0012492016
2015-05-11,0.0010782753,0.047425,0.014084137,-0.00117727
2015-05-12,-0.00021684798,0.04710103,0.013205756,-0.001120409
2015-05-13,-0.0013912392,0.046791445,0.012449095,-0.0010613874
2015-05-14,-0.002504471,0.046452958,0.011849864,-0.0010022
2015-05-15,-0.0035911168,0.04604151,0.011481582,-0.0009397585
2015-05-18,-0.004700591,0.0455552,0.011311521,-0.0008709878
2015-05-19,-0.0058797384,0.04506383,0.011186387,-0.000796251
2015-05-20,-0.0071136355,0.044551026,0.011115059,-0.0007015653
2015-05-21,-0.008350283,0.04401505,0.010978645,-0.00060639903
2015-05-22,-0.009497329,0.04341648,0.010879475,-0.0005024411
2015-05-25,-0.010513925,0.042769596,0.010822692,-0.00038482063
2015-05-26,-0.011367563,0.04213003,0.010774544,-0.0002643317
2015-05-27,-0.012162386,0.04153113,0.010658717,-0.00014731474
2015-05-28,-0.012918535,0.040859595,0.010421994,-2.968125e-05
2015-05-29,-0.013765114,0.04019574,0.010063137,6.5660104e-05
2015-06-01,-0.014715173,0.03952484,0.00955929,0.00014374591
2015-06-02,-0.015830895,0.0389654,0.008761062,0.00022295676
2015-06-03,-0.017278051,0.038550243,0.0074674143,0.00032160617
2015-06-04,-0.019144297,0.038315732,0.0059813485,0.00048619322
2015-06-05,-0.021076515,0.038200412,0.004481878,0.0006903671
2015-06-08,-0.023086723,0.038136683,0.0029828567,0.0009340141
2015-06-09,-0.025054479,0.038087316,0.0015818076,0.0011766907
2015-06-10,-0.026878353,0.038111426,0.00031808577,0.0014013462
2015-06-11,-0.028307581,0.038359214,-0.0009314092,0.0015764665
2015-06-12,-0.029591853,0.03866405,-0.0021391036,0.0017463602
2015-06-15,-0.030804606,0.038989183,-0.003233795,0.00190516
2015-06-16,-0.031952903,0.03923065,-0.0040913997,0.0020458568
2015-06-17,-0.033264697,0.039357476,-0.0047669997,0.0022077467
2015-06-18,-0.034720443,0.03921343,-0.005076508,0.0023803348
2015-06-19,-0.03631952,0.03875208,-0.0049330546,0.002564203
2015-06-22,-0.037733175,0.038013056,-0.004394225,0.002724059
2015-06-23,-0.038866743,0.037124842,-0.0036277743,0.0028408375
2015-06-24,-0.03933636,0.036241546,-0.0027056849,0.002819199
2015-06-25,-0.03938118,0.035245582,-0.0016095741,0.0027308352
2015-06-26,-0.039044797,0.034215014,-0.000493736,0.0026060957
2015-06-29,-0.038577124,0.033197403,0.0005198112,0.002485889
2015-06-30,-0.03802572,0.03213923,0.0015571797,0.0023803702
2015-07-01,-0.0373805,0.031030994,0.0027017305,0.0022915192
2015-07-02,-0.036712274,0.029849831,0.003939016,0.0022267336
2015-07-03,-0.036011633,0.028605178,0.005231737,0.0021704882
2015-07-06,-0.035034858,0.02733114,0.0066575324,0.002100138
2015-07-07,-0.03369265,0.026100516,0.008151395,0.0019913074
2015-07-08,-0.0320436,0.025009457,0.009473455,0.0018374361
2015-07-09,-0.0302615,0.024073616,0.010387507,0.0016505867
2015-07-10,-0.028397603,0.023281537,0.010962774,0.0014359765
2015-07-13,-0.02652186,0.02266016,0.011195899,0.0011873767
2015-07-14,-0.024681369,0.022057295,0.011147927,0.0009236578
2015-07-15,-0.022942686,0.021387856,0.010969743,0.00066876784
2015-07-16,-0.021231515,0.020667758,0.0108402325,0.0004216656
2015-07-17,-0.01959261,0.019875612,0.010654983,0.0001898408
2015-07-20,-0.018012578,0.019178797,0.010427854,-3.6345795e-05
2015-07-21,-0.01649144,0.018667206,0.010175564,-0.0002545938
2015-07-22,-0.015059705,0.018295005,0.009921885,-0.00044840574
2015-07-23,-0.013780848,0.018160902,0.009558546,-0.00061563775
2015-07-24,-0.012696977,0.018353492,0.008972651,-0.0007712152
2015-07-27,-0.011833305,0.018613447,0.008274677,-0.00092238747
2015-07-28,-0.011110483,0.01889193,0.0075289765,-0.0010585245
2015-07-29,-0.010407641,0.019168474,0.0067318203,-0.001177894
2015-07-30,-0.009662888,0.019439697,0.0059869373,-0.0012956318
2015-07-31,-0.008802849,0.01967803,0.0052984664,-0.0014055129
2015-08-03,-0.0078449445,0.019901264,0.0045483075,-0.0015118904
2015-08-04,-0.0067087943,0.020126956,0.0039015794,-0.0016206931
2015-08-05,-0.005406715,0.020418137,0.0033266526,-0.0017276965
2015-08-06,-0.003955967,0.020712618,0.00268145,-0.0018274598
2015-08-07,-0.0024122412,0.02102185,0.001983975,-0.0019048601
2015-08-10,-0.000773791,0.021299765,0.0013634358,-0.0019709691
2015-08-11,0.0009373168,0.021511842,0.0008647246,-0.002037445
2015-08-12,0.0026096308,0.02170321,0.0003216779,-0.0021248814
2015-08-13,0.0041869655,0.021934092,-0.0002888115,-0.0022312906
2015-08-14,0.0056813406,0.022102268,-0.000853383,-0.002340002
2015-08-17,0.007167872,0.022267338,-0.0013989015,-0.002439877
2015-08-18,0.008600205,0.02244439,-0.0020056264,-0.002514977
2015-08-19,0.010051805,0.02268228,-0.0026936168,-0.0025565606
2015-08-20,0.011457088,0.023047173,-0.0035115788,-0.0025579631
2015-08-21,0.012947632,0.023558283,-0.0045950627,-0.0025250297
2015-08-24,0.014585151,0.024120152,-0.006037797,-0.0024888907
2015-08-25,0.016369805,0.024651237,-0.007663182,-0.0024918318
2015-08-26,0.01822196,0.025173776,-0.009449151,-0.0025838837
2015-08-27,0.020388009,0.02547037,-0.011212797,-0.0028038416
2015-08-28,0.022920096,0.02551017,-0.012666567,-0.0031343028
2015-08-31,0.025506444,0.025593612,-0.013996168,-0.003521897
2015-09-01,0.028163813,0.02565179,-0.015181744,-0.003945267
2015-09-02,0.030884666,0.025625475,-0.016248576,-0.0043657348
2015-09-03,0.033573896,0.025633618,-0.017230846,-0.0047636684
2015-09-04,0.036190905,0.025646329,-0.018145423,-0.005129751
2015-09-07,0.03879179,0.025609795,-0.019007474,-0.005463561
2015-09-08,0.041416038,0.025542462,-0.019807577,-0.0057810564
2015-09-09,0.04409086,0.025369154,-0.020343214,-0.0060859043
2015-09-10,0.046622396,0.024994923,-0.020650022,-0.0063564647
2015-09-11,0.04886261,0.024416521,-0.020798206,-0.006571047
2015-09-14,0.05063451,0.023666983,-0.020780034,-0.006709283
2015-09-15,0.052000497,0.022767778,-0.020528901,-0.0067900494
2015-09-16,0.053125992,0.021781627,-0.02002364,-0.00684209
2015-09-17,0.05415715,0.020789815,-0.019339133,-0.0068812314
2015-09-18,0.055182625,0.019856254,-0.018612862,-0.0069378596
2015-09-21,0.056273177,0.019030463,-0.017922133,-0.0070142113
2015-09-22,0.057404753,0.018342994,-0.017456234,-0.0071035065
2015-09-23,0.058470372,0.017757863,-0.017196637,-0.007213654
2015-09-24,0.059449438,0.01719752,-0.01706722,-0.00733277
2015-09-25,0.060178522,0.01658493,-0.016975425,-0.0074167345
2015-09-28,0.06063054,0.015797954,-0.016741589,-0.007459998
2015-09-29,0.06081958,0.014778288,-0.01620873,-0.007458726
2015-09-30,0.06079019,0.013672626,-0.015492569,-0.0074277613
2015-10-01,0.060657352,0.012593113,-0.014564234,-0.007384168
2015-10-02,0.060459554,0.011543222,-0.01343828,-0.0073251147
2015-10-05,0.060250435,0.01052298,-0.012210554,-0.007258702
2015-10-06,0.060051735,0.009603597,-0.01096126,-0.007210497
2015-10-07,0.059945855,0.00877732,-0.009618337,-0.007199019
2015-10-08,0.059950337,0.007932726,-0.008208026,-0.007223686
2015-10-09,0.0600313,0.00719326,-0.0069489973,-0.007300198
2015-10-12,0.06032872,0.0065167286,-0.0056868913,-0.007426223
2015-10-13,0.060681365,0.005816374,-0.004573851,-0.0075765625
2015-10-14,0.06110453,0.0050570294,-0.0035245204,-0.007727787
2015-10-15,0.061616044,0.004286565,-0.002534856,-0.007886689
2015-10-16,0.062326282,0.0034846738,-0.0015888745,-0.008065885
2015-10-19,0.06320071,0.002813913,-0.00094230194,-0.008305969
2015-10-20,0.06425625,0.002371624,-0.00044451747,-0.008592958
2015-10-21,0.065347016,0.0021326356,6.878283e-05,-0.008889729
2015-10-22,0.06637324,0.0019085705,0.000556794,-0.009161405
2015-10-23,0.0673193,0.0017931573,0.0012009712,-0.009382844
2015-10-26,0.06808077,0.0017911382,0.0019469252,-0.009565737
2015-10-27,0.068725824,0.001724571,0.0029518818,-0.009701762
2015-10-28,0.069437996,0.001531519,0.004192139,-0.009785442
2015-10-29,0.07030833,0.0014087148,0.0055580838,-0.009870263
2015-10-30,0.07128114,0.0013242066,0.006874508,-0.009966275
2015-11-02,0.07243076,0.001101315,0.008315298,-0.010064857
2015-11-03,0.073610805,0.00075050443,0.009728172,-0.010158246
2015-11-04,0.07467942,0.00031767413,0.011069321,-0.010263534
2015-11-05,0.07559568,-0.00013903901,0.012257333,-0.010365343
2015-11-06,0.076420434,-0.0006063357,0.013380951,-0.010465251
2015-11-09,0.077119894,-0.0011609606,0.014431045,-0.010546586
2015-11-10,0.07785443,-0.0017288551,0.015419292,-0.010615606
2015-11-11,0.078577556,-0.0022416338,0.016282659,-0.010655241
2015-11-12,0.07917712,-0.0026434213,0.016946904,-0.010668138
2015-11-13,0.079425156,-0.002838388,0.017350145,-0.010645263
2015-11-16,0.079135895,-0.0026976727,0.017479822,-0.010507474
2015-11-17,0.07818212,-0.00241559,0.017382689,-0.0102279615
2015-11-18,0.07656025,-0.0019190311,0.01697426,-0.009795217
2015-11-19,0.07430355,-0.0012555197,0.016392842,-0.009227829
2015-11-20,0.071800426,-0.0005493276,0.01578416,-0.008619675
2015-11-23,0.06956134,1.0915101e-05,0.015416886,-0.008072386
2015-11-24,0.067532904,0.0005950928,0.01518928,-0.007577531
2015-11-25,0.06560046,0.0012390614,0.015038486,-0.0071281474
2015-11-26,0.06381248,0.0017941073,0.015023422,-0.006726455
2015-11-27,0.061990846,0.002229575,0.015003546,-0.006331075
2015-11-30,0.06003014,0.0026322044,0.014863021,-0.0059248563
2015-12-01,0.057970807,0.0029672831,0.014690517,-0.005523108
2015-12-02,0.055939157,0.0032629445,0.014438608,-0.0051362645
2015-12-03,0.054021105,0.0036306754,0.014017955,-0.0047799833
2015-12-04,0.052492023,0.0040753707,0.013596295,-0.0045096707
2015-12-07,0.05142503,0.0045088567,0.013305171,-0.0043403786
2015-12-08,0.05078984,0.004910305,0.013097421,-0.0042585377
2015-12-09,0.050419405,0.0052693337,0.012880563,-0.004221417
2015-12-10,0.050239697,0.005620286,0.012556477,-0.0042118765
2015-12-11,0.050085597,0.0059662648,0.012167827,-0.0042151157
2015-12-14,0.049917236,0.0062918253,0.011753402,-0.0042194147
2015-12-15,0.049746837,0.0066161714,0.011316872,-0.0042218566
2015-12-16,0.0495792,0.006962914,0.010840963,-0.0042328145
2015-12-17,0.049422946,0.0072772987,0.0103814425,-0.004262775
2015-12-18,0.049331617,0.0075742975,0.009969977,-0.0043168757
2015-12-21,0.049284402,0.007840924,0.009643593,-0.0043784454
2015-12-22,0.0492429,0.008060485,0.009341852,-0.0044304766
2015-12-23,0.049322955,0.0082029775,0.009177315,-0.004486207
2015-12-24,0.04942071,0.008304842,0.008982954,-0.004540397
2015-12-25,0.04955233,0.008346871,0.008660448,-0.004591491
2015-12-28,0.04973595,0.008452117,0.008144825,-0.004642358
2015-12-29,0.050005753,0.00863586,0.007630906,-0.0046924725
2015-12-30,0.050317407,0.008958347,0.0070022168,-0.0047447234
2015-12-31,0.050790813,0.00934124,0.0064693196,-0.0048270747
2016-01-01,0.051329266,0.009749014,0.0061332257,-0.0049338955
2016-01-04,0.05181447,0.010119479,0.0058178483,-0.0050342474
2016-01-05,0.052055035,0.0104442425,0.005467399,-0.005051559
2016-01-06,0.051990435,0.010671403,0.005093525,-0.0049747955
2016-01-07,0.051535983,0.01077956,0.004585053,-0.0047914684
2016-01-08,0.050826028,0.01090109,0.003906586,-0.0045389254
2016-01-11,0.0499911,0.011091456,0.003170913,-0.0042679925
2016-01-12,0.049311362,0.011267047,0.0025774045,-0.004046088
2016-01-13,0.048809577,0.011368327,0.002204055,-0.0038837157
2016-01-14,0.04843762,0.011627808,0.001832231,-0.0037671234
2016-01-15,0.04819446,0.01188264,0.0015807142,-0.0036978535
2016-01-18,0.048052795,0.012079015,0.0014814129,-0.003663918
2016-01-19,0.047837142,0.012170374,0.0014085248,-0.003607083
2016-01-20,0.04753484,0.012283217,0.0012218198,-0.0035188384
2016-01-21,0.047381595,0.0123315565,0.0011560479,-0.003466243
2016-01-22,0.04728915,0.012406662,0.0010562474,-0.0034415647
2016-01-25,0.047251888,0.012544718,0.000806652,-0.003446957
2016-01-26,0.047223657,0.012756392,0.00041707326,-0.0034752768
2016-01-27,0.047250792,0.012918003,-2.0821579e-05,-0.0035197232
2016-01-28,0.04717286,0.0129260495,-0.0004041763,-0.0035347473
2016-01-29,0.04694292,0.012695335,-0.0005601989,-0.0035112686
2016-02-01,0.046577223,0.012362339,-0.00056521315,-0.0034466907
2016-02-02,0.046151266,0.012008376,-0.000456742,-0.0033756103
2016-02-03,0.04572955,0.011689946,-0.00030056667,-0.0033347886
2016-02-04,0.04517144,0.011442006,-0.00023141038,-0.0033051502
2016-02-05,0.04458705,0.011194073,-3.5368837e-05,-0.0032799859
2016-02-08,0.043984387,0.010936614,0.00028057396,-0.0032634642
2016-02-09,0.043396477,0.010656476,0.0007709153,-0.003237512
2016-02-10,0.042854227,0.0103059225,0.0015046867,-0.0032056216
2016-02-11,0.04245737,0.009825811,0.0025091274,-0.0031816233
2016-02-12,0.042345263,0.009340614,0.0034901174,-0.0031850748
2016-02-15,0.042480998,0.008862428,0.0044304067,-0.0032111276
2016-02-16,0.04278406,0.008372366,0.005261044,-0.0032308362
2016-02-17,0.043346908,0.0078876875,0.0060407193,-0.003290495
2016-02-18,0.044272043,0.007462688,0.0067743463,-0.0034196246
2016-02-19,0.045374595,0.007250212,0.007505187,-0.0036022682
2016-02-22,0.04649496,0.0071481466,0.00826512,-0.0038123094
2016-02-23,0.047486123,0.0070731454,0.009132854,-0.004002085
2016-02-24,0.048286907,0.0071244016,0.009918629,-0.0041471347
2016-02-25,0.04880387,0.0071853846,0.010748713,-0.0042226054
2016-02-26,0.04891857,0.0070784763,0.011666196,-0.004234275
2016-02-29,0.048683494,0.006848175,0.012590022,-0.0042014252
2016-03-01,0.04818923,0.0065810904,0.013510519,-0.004132068
2016-03-02,0.047421623,0.006276261,0.014359976,-0.0040398277
2016-03-03,0.046461247,0.0060827546,0.0150630465,-0.0039291102
2016-03-04,0.04550019,0.0059899315,0.015796501,-0.0038303342
2016-03-07,0.04458707,0.0059835576,0.01662435,-0.0037497673
2016-03-08,0.04363004,0.0060260966,0.017497797,-0.0036747549
2016-03-09,0.0426634,0.006058298,0.018467493,-0.0036079828
2016-03-10,0.04171858,0.006067857,0.01951363,-0.0035487376
2016-03-11,0.040799156,0.006076731,0.020574328,-0.0034925416
2016-03-14,0.03989695,0.0061096773,0.021609873,-0.003440002
2016-03-15,0.039062873,0.0061863065,0.022629987,-0.0033966955
2016-03-16,0.038242415,0.006334156,0.02361513,-0.003353173
2016-03-17,0.037414588,0.0065040477,0.024567187,-0.0033053085
2016-03-18,0.036474183,0.0067189373,0.025486447,-0.0032353196
2016-03-21,0.035424083,0.0068889186,0.026401661,-0.0031391736
2016-03-22,0.03430715,0.0070329383,0.02725318,-0.0030309763
2016-03-23,0.033018395,0.0072550923,0.027785148,-0.0029332712
2016-03-24,0.031752236,0.0074240156,0.028391033,-0.0028373804
2016-03-25,0.030705506,0.0074887797,0.029249541,-0.0027738772
2016-03-28,0.029908536,0.0076702945,0.030262314,-0.0027221255
2016-03-29,0.029283917,0.007983074,0.03129085,-0.002687147
2016-03-30,0.028700536,0.008370031,0.032190684,-0.0026518032
2016-03-31,0.028131489,0.00896788,0.03289414,-0.0026414823
2016-04-01,0.027460212,0.009690054,0.0335314,-0.0026069768
2016-04-04,0.02671339,0.01037363,0.03417723,-0.002557397
2016-04-05,0.025802042,0.010919921,0.03479696,-0.002480587
2016-04-06,0.024884338,0.011425838,0.035323087,-0.002393579
2016-04-07,0.023916272,0.011935011,0.035601024,-0.0022781473
2016-04-08,0.022903003,0.012412466,0.035589222,-0.0021416303
2016-04-11,0.021928411,0.012890667,0.03530302,-0.0019977055
2016-04-12,0.02086793,0.013329975,0.03481909,-0.0018149782
2016-04-13,0.019688895,0.013701264,0.034243435,-0.0015970785
2016-04-14,0.018304773,0.013858441,0.03382267,-0.0013645422
2016-04-15,0.017019425,0.014164619,0.033436887,-0.0011817012
2016-04-18,0.015902305,0.014777044,0.033058397,-0.0010787863
2016-04-19,0.015226548,0.015879218,0.032482535,-0.0010668673
2016-04-20,0.015013469,0.017531533,0.031579603,-0.0011122357
2016-04-21,0.014936461,0.019536652,0.03035441,-0.0011244398
2016-04-22,0.014919721,0.021650068,0.029004637,-0.0011334941
2016-04-25,0.0148805985,0.023715738,0.027637444,-0.0011363141
2016-04-26,0.014824508,0.025728818,0.026272543,-0.0011295378
2016-04-27,0.014843848,0.027597602,0.025123786,-0.0011299122
2016-04-28,0.014974455,0.029300617,0.02419772,-0.0011410285
2016-04-29,0.015121346,0.030787993,0.023511577,-0.0011535417
2016-05-02,0.015244299,0.03210158,0.022971813,-0.0011649523
2016-05-03,0.015386804,0.03328649,0.022612978,-0.0011836886
2016-05-04,0.015443835,0.034320835,0.022300817,-0.0011999924
2016-05-05,0.0153735755,0.03525116,0.021978566,-0.0012020469
2016-05-06,0.0147364,0.03618776,0.021493953,-0.0011089109
2016-05-09,0.013650574,0.03706302,0.020861182,-0.00092162937
2016-05-10,0.012119273,0.03789259,0.02009423,-0.0006462205
2016-05-11,0.010390104,0.03877487,0.019240867,-0.00034053065
2016-05-12,0.008507001,0.039690983,0.018340807,-3.1281263e-05
2016-05-13,0.0068134414,0.040325888,0.0177833,0.00020946376
2016-05-16,0.005181535,0.040822525,0.017335102,0.0004146956
2016-05-17,0.0036871831,0.041158658,0.016988404,0.0005826503
2016-05-18,0.002428883,0.04140667,0.016753893,0.000699345
2016-05-19,0.0015219047,0.041676003,0.016582593,0.00075173005
2016-05-20,0.00072517316,0.042058975,0.016307238,0.0008056108
2016-05-23,2.4448847e-05,0.04252313,0.015961118,0.00085760467
2016-05-24,-0.00059130345,0.042978156,0.01563546,0.00089550205
2016-05-25,-0.0011585832,0.04343005,0.015268912,0.00091818906
2016-05-26,-0.0016852219,0.04382695,0.0149193825,0.0009355508
2016-05-27,-0.0021542117,0.044096027,0.014644462,0.0009391196
