Date,Open,High,Low,Close,Volume
2009-11-12,2405.1299,2434.012,2405.1299,2420.281,56016000
2009-11-13,2420.075,2431.231,2408.6201,2426.801,24031400
2009-11-16,2427.314,2471.7109,2427.314,2468.675,56451600
2009-11-17,2468.9851,2487.0149,2461.2759,2473.7891,62929100
2009-11-18,2473.686,2487.6101,2451.707,2484.229,72965300
2009-11-19,2483.9209,2491.4751,2458.2791,2468.7881,85414400
2009-11-20,2468.26,2490.2949,2458.6279,2487.365,71220800
2009-11-23,2487.781,2494.825,2467.5049,2481.416,68133900
2009-11-24,2481.5181,2491.865,2455.323,2471.884,48187200
2009-11-25,2471.093,2482.292,2458.7419,2461.5281,43851800
2009-11-26,2459.938,2462.3181,2386.73,2393.519,59444700
2009-11-30,2393.416,2430.252,2370.53,2415.8369,44583400
2009-12-01,2416.042,2452.501,2412.9971,2452.501,38557000
2009-12-02,2452.917,2481.8821,2452.917,2471.564,46908700
2009-12-03,2471.1541,2502.551,2471.1541,2500.0371,51255500
2009-12-04,2499.6201,2512.6631,2484.8989,2511.5449,35972300
2009-12-07,2511.9551,2516.1841,2478.584,2483.7581,27993700
2009-12-08,2484.2849,2497.512,2470.2371,2483.8921,29448800
2009-12-09,2483.79,2485.8369,2462.8799,2481.2971,31146300
2009-12-10,2481.502,2492.314,2476.573,2486.437,28097200
2009-12-11,2485.822,2519.0991,2485.822,2519.0991,30695100
2009-12-14,2519.304,2519.304,2492.4529,2506.386,33305700
2009-12-15,2505.592,2510.2891,2481.696,2494.7371,35730600
2009-12-16,2495.0471,2523.1909,2482.438,2522.5449,39611600
2009-12-17,2522.647,2542.5039,2505.9729,2509.5759,33943100
2009-12-21,2508.9641,2509.3779,2415.3469,2431.3889,28538900
2009-12-22,2432.218,2468.7859,2432.218,2467.637,23427100
2009-12-23,2467.8411,2476.572,2456.2129,2474.8831,19329500
2009-12-28,2475.0869,2512.2241,2475.0869,2509.6919,23690700
2009-12-29,2511.2649,2520.863,2504.866,2518.9939,22126900
2009-12-30,2520.304,2534.356,2519.009,2534.356,19863800
2010-01-04,2533.948,2576.0559,2532.896,2575.4131,18339300
2010-01-05,2575.6169,2606.0691,2575.6169,2605.2771,57043800
2010-01-06,2605.481,2622.116,2587.71,2603.2971,51569100
2010-01-07,2603.501,2611.603,2570.2729,2586.895,45510800
2010-01-08,2586.793,2614.5359,2583.8469,2614.3701,73723500
2010-01-11,2615.6079,2649.197,2615.6079,2632.2041,52891200
2010-01-12,2632.3059,2659.9761,2623.7739,2659.551,57497400
2010-01-13,2657.9031,2657.9031,2623.4609,2632.8721,42685500
2010-01-14,2633.582,2661.928,2633.582,2645.1809,53126200
2010-01-15,2646.7529,2655.8059,2638.356,2647.0901,47643800
2010-01-18,2645.4419,2648.9241,2629.908,2642.5481,30861500
2010-01-19,2642.354,2666.573,2640.178,2666.071,32768000
2010-01-20,2666.5779,2689.7749,2655.0,2667.2661,36995600
2010-01-21,2664.6589,2664.6589,2621.3601,2638.3821,32438400
2010-01-22,2636.9619,2636.9619,2580.168,2610.3401,36693100
2010-01-25,2609.731,2609.731,2575.9629,2597.8601,33669400
2010-01-26,2597.353,2608.74,2568.949,2578.415,42143000
2010-01-27,2577.908,2594.2461,2554.8821,2564.554,26010100
2010-01-28,2565.3779,2619.978,2565.3779,2619.5649,33551500
2010-01-29,2619.261,2619.261,2569.2661,2610.7959,21712000
2010-02-01,2610.593,2610.593,2571.759,2587.5491,32319600
2010-02-02,2588.259,2613.6731,2574.1101,2580.251,30633100
2010-02-03,2580.656,2606.283,2580.656,2604.5491,38272000
2010-02-04,2604.752,2610.3679,2589.0549,2593.22,38026400
2010-02-05,2592.4089,2592.4089,2506.8889,2518.9761,34842900
2010-02-08,2518.6069,2518.6069,2431.8379,2475.572,36850700
